Time_Index,Load_MW_z1,Load_MW_z2
8380,1628.1,1431.6
8381,1503.4,1262.9
8382,1476.6,1217.4
8383,1544.1,1274.6
8384,1680.3,1379.4
8385,2170.1,1970.8
8386,2295.4,2140.1
8387,2150.6,1951.3
8388,2116.3,1916
8389,2134.9,1980.5
8390,2254.4,2154.6
8391,2299,2225.6
8392,1954,1765.5
8393,1889.1,1705.8
8394,1865.7,1710.8
8395,2190.8,2188.5
8396,2304.9,2375.4
8397,1819.5,1732.2
8398,1526.6,1345.2
8399,1454,1263.7
8400,1420.3,1227.8
8401,1342.6,1120.7
8402,1290,1046.8
8403,1280.9,1038.9
8404,1271.8,1030.9
8405,1277.9,1035.2
8406,1304.1,1057.3
8407,1519.9,1316.7
8408,1556.1,1287.9
8409,1892.1,1659.1
8410,2002.4,1797.1
8411,1994.1,1785.1
8412,2021.2,1820.3
8413,1889.7,1674.2
8414,1584.5,1260.7
8415,1614,1314.6
8416,1624.1,1348.3
8417,1747.8,1545.8
8418,1904,1807.6
8419,2049.3,2038.7
8420,2252.5,2342
8421,1923.3,1909.7
8422,2103.7,2174.2
8423,1706.7,1647.5
8424,1809.5,1800.2
8425,1587.3,1497.2
8426,1348.9,1163.8
8427,1220.9,989.5
8428,1218.3,987.3
8429,1223,991.8
8430,1287.4,1071.5
8431,1490.6,1315.7
8432,1680.2,1492.7
8433,1880.5,1671.1
8434,1860.1,1630.6
8435,1904.9,1693.6
8436,1675,1381.1
8437,1564.4,1265.3
8438,1671,1415.3
8439,1752.3,1536.8
8440,1633.9,1388.5
8441,1903.9,1789.3
8442,2645,2855.4
8443,2490.9,2670.6
8444,1912.6,1895.5
8445,1612.4,1501.9
8446,1447.3,1293.2
8447,1794.7,1791.3
8448,1869.1,1904.4
8449,1908.2,1958.9
8450,1572.9,1495.3
8451,1193.2,975.2
8452,1188,971.1
8453,1188.4,972.2
8454,1206.5,989.8
8455,1274.1,1048.3
8456,1509.6,1289.6
8457,1938.7,1788.9
8458,1874.6,1690.6
8459,1876.6,1696.7
8460,1713.4,1478.9
8461,1558.4,1294.1
8462,1771.1,1587.4
8463,1622.6,1387.6
8464,1450.7,1168
8465,1688.5,1525.8
8466,1694.9,1573.8
8467,2154.9,2232.4
8468,1716,1647.4
8469,2020.9,2085.2
8470,1837.7,1846.2
8471,1797.4,1809.4
8472,1590.8,1533
8473,1449.4,1340.6
8474,1370.8,1231.3
8475,1364.4,1226.4
8476,1338.9,1191.9
8477,1207,1007.3
8478,1222.6,1015.7
8479,1435,1275
8480,1468.4,1245.5
8481,1846.9,1679.7
8482,1825.9,1633
8483,1640.9,1379.7
8484,1567.4,1284.1
8485,1568.4,1315.2
8486,1576.9,1335
8487,1947.4,1858.1
8488,2023.9,1984.7
8489,2121,2135
8490,2186.1,2242.6
8491,2109.3,2159.6
8492,1795.2,1748.6
8493,1846.6,1835
8494,1865,1866.3
8495,1650.1,1574.3
8496,1485.5,1350.7
8497,1803.8,1789.9
8498,1613.1,1523.6
8499,1635,1553.6
8500,1571.8,1468.6
8501,1342.5,1148.7
8502,1405.7,1227.8
8503,1339.8,1122.6
8504,1507.2,1336.8
8505,1585.4,1425
8506,1587.7,1423.6
8507,1575.6,1409.1
8508,1775.9,1691.6
8509,1927.6,1917.8
8510,1667.5,1573.4
8511,1648.8,1558
8512,1464.1,1305.4
8513,1671.4,1577.3
8514,1799.5,1734.6
8515,1525.5,1360.8
8516,1749.5,1686
8517,1960.5,1988.6
8518,1655.5,1568
8519,1595.7,1483.6
8520,1598.2,1489.6
8521,1439.4,1266.4
8522,1291.9,1059.9
8523,1287.4,1056.8
8524,1282.5,1051.7
8525,1287.1,1054.8
8526,1297.3,1064.6
8527,1323.9,1089.5
8528,1338.8,1103.1
8529,1339.4,1103.2
8530,1324.9,1091.1
8531,1529.3,1381.5
8532,1676.9,1592.6
8533,1394.7,1211.2
8534,1374.2,1193.5
8535,1397.5,1232.6
8536,1238.7,1011.6
8537,1262.6,1026
8538,1761.5,1686.6
8539,2066.9,2105.6
8540,2129.3,2206.7
8541,1716.9,1649.2
8542,1466,1299.4
8543,1440,1263.4
8544,1294.5,1063.6
8545,1295.4,1059.5
8546,1311.5,1074.3
8547,1314.9,1078.4
8548,1315.6,1078.8
8549,1320.8,1084
8550,1345.5,1107.1
8551,1406.2,1160.8
8552,1585.8,1354.3
8553,2208.6,2158.8
8554,2249.2,2211.3
8555,2018,1899.1
8556,1587,1314
8557,1648.7,1421.8
8558,1671.3,1462.7
8559,1829.2,1688.7
8560,1949.5,1862.3
8561,1742.2,1588.1
8562,1967.6,1908.6
8563,2440.8,2577.7
8564,2013.8,2014.2
8565,2206,2298
8566,1809.2,1756.9
8567,1655.9,1550.2
8568,1418.7,1227.6
8569,1557.9,1416.1
8570,1708.3,1617.3
8571,1707.3,1616.8
8572,1578.3,1440.8
8573,1482.8,1306.5
8574,1378.4,1153.7
8575,1436.9,1206.5
8576,1801.9,1655.7
8577,2055.2,1944.2
8578,2125.1,2031.3
8579,1787.7,1568.2
8580,1918.9,1756.5
8581,2058.4,1972.5
8582,1814.5,1643.2
8583,1740.3,1549.5
8584,1560.7,1308.6
8585,1557.7,1310.6
8586,1762.5,1604.6
8587,2107.6,2093.5
8588,2170.3,2197.9
8589,1946.9,1905.4
8590,2193,2248.7
8591,2266.3,2356.2
8592,1889.2,1839.1
8593,1610,1450
8594,1395.6,1146.7
8595,1396.2,1146.4
8596,1393.5,1142.4
8597,1400.1,1146.6
8598,1418.4,1162.2
8599,1456,1196.5
8600,1479.6,1215.6
8601,1484.3,1218.4
8602,1468.4,1203.9
8603,1531.7,1301.8
8604,1772.8,1644.7
8605,1837.7,1745.5
8606,1728.7,1610
8607,1773.8,1682
8608,1558.1,1385.9
8609,1593.6,1416.2
8610,1746.1,1596.6
8611,1796.8,1666
8612,1731.5,1598.8
8613,1681.4,1547.1
8614,1696.3,1567.2
8615,1677,1541.1
8616,1594.5,1427.6
8617,1789.7,1690.3
8618,1744.4,1625.8
8619,1737.5,1622.2
8620,1727.5,1614.1
8621,1721.9,1607.8
8622,1680.1,1548
8623,1581,1400.8
8624,1543.4,1341.8
8625,1424.1,1180.9
8626,1403.5,1164.2
8627,1422,1203.4
8628,1611.8,1478.3
8629,1657.4,1554.1
8630,1620.2,1517.8
8631,1503.1,1366.8
8632,1567.7,1459.2
8633,1889,1888
8634,1872.2,1841.5
8635,1661.3,1551.8
8636,1482.1,1324.2
8637,1669.9,1597.8
8638,1820,1805.4
8639,1458.1,1307.7
8640,1670.3,1600.7
8641,2076,2149.1
8642,2023.2,2069.1
8643,1961,1984.9
8644,1570.7,1455.3
8645,1339.6,1139.9
8646,1487.6,1338.8
8647,1417.7,1219
8648,1587.3,1404.1
8649,1915.4,1797.6
8650,1907.8,1778.4
8651,1684.8,1478.4
8652,1737.6,1562.5
8653,1784.2,1653.6
8654,1463.8,1223.8
8655,1409.5,1163.2
8656,1382,1142.5
8657,1695.3,1578.6
8658,1757.4,1665.6
8659,1726,1639.4
8660,2111.4,2193.3
8661,2147.9,2260.6
8662,1998.4,2059.5
8663,1786.1,1769.8
8664,1711.5,1670.4
8665,1494.1,1368.7
8666,1467.4,1326.5
8667,1438.3,1286.9
8668,1337.5,1149.8
8669,1348.9,1161.3
8670,1375.1,1188.4
8671,1420.8,1236.4
8672,1552.5,1401.7
8673,1547.7,1379.5
8674,1726.4,1623.2
8675,1790.4,1713.8
8676,1705.4,1601.7
8677,1747.5,1672.4
8678,1650.3,1548
8679,1607.6,1495.4
8680,1904.1,1903.3
8681,1919.9,1907.7
8682,1924,1886.3
8683,2313.1,2420.7
8684,2384,2531.9
8685,1796.2,1731.7
8686,1679.6,1566
8687,1735.1,1635.6
8688,1859,1802.7
8689,1717.9,1594.4
8690,1720.9,1587.2
8691,1727.1,1592.9
8692,1728.6,1592.4
8693,1774.5,1650
8694,1809.4,1685.4
8695,1655.4,1449.4
8696,1679.1,1463.6
8697,1691.6,1475.8
8698,1765.1,1582.5
8699,1750.8,1571
8700,1798.5,1645.2
8701,1690,1505.4
8702,1564.8,1346.5
8703,1703.6,1545.8
8704,1895.9,1810.4
8705,2056.1,2007
8706,2241.8,2225
8707,2428.4,2477.1
8708,2266.6,2277.7
8709,2175.1,2167.7
8710,2093.6,2051.5
8711,1920.8,1808.3
8712,1594.8,1363.3
8713,1757.6,1578.6
8714,1608.2,1363.7
8715,1590.3,1340.1
8716,1579.7,1327.7
8717,1576.7,1323.2
8718,1595.6,1339
8719,1644.6,1381
8720,1908.2,1717.1
8721,1993.3,1815.5
8722,1948.8,1758.5
8723,1808.1,1580.3
8724,1669.5,1406.3
8725,1633.3,1378.9
8726,1527.4,1255
8727,1622.2,1403
8728,1604,1386.2
8729,1711.8,1526.3
8730,1836.7,1675.4
8731,1823.7,1664.3
8732,1974.4,1899.3
8733,2456.7,2583.7
8734,2302.8,2370.2
8735,1944,1873.6
8736,1768.2,1635.8
8737,1597.7,1404.7
8738,1520.4,1291.6
8739,1434,1174.7
8740,1421.2,1163.9
8741,1419.8,1162.5
8742,1437.5,1178.9
8743,1486.5,1223.4
8744,1668.9,1449.8
8745,1755,1541.8
8746,1623.3,1362
8747,1540.2,1261.1
8748,1549.8,1289.5
8749,1816.9,1677.9
8750,1611.1,1416.3
8751,1694.3,1547
8752,1811.5,1718.8
8753,2148.6,2177.3
8754,2185,2206.4
8755,2106.9,2103.7
8756,1737.1,1616.1
8757,1700.9,1582.2
8758,1733.4,1621.8
8759,1706.7,1578.2
8760,1548.3,1359.7
