Time_Index,GT_1,CCGT_1,Coal_pp_1,Biomass_1,GBPV_1,RoofPV_1,Onshore_WT_1,Fuel_Cell_1,GT_2,CCGT_2,Coal_pp_2,Biomass_2,GBPV_2,RoofPV_2,Onshore_WT_2,Fuel_Cell_2,GT_3,CCGT_3,Coal_pp_3,Biomass_3,GBPV_3,RoofPV_3,Onshore_WT_3,Fuel_Cell_3
6208,0.92,0.95,0.88,0.82,0.23352,0.23352,0.097,1,0.92,0.95,0.88,0.82,0.24179,0.24179,0.111,1,0.92,0.95,0.88,0.82,0.23635,0.23635,0.008,1
6209,0.92,0.95,0.88,0.82,0.18473,0.18473,0.118,1,0.92,0.95,0.88,0.82,0.20131,0.20131,0.138,1,0.92,0.95,0.88,0.82,0.12432,0.12432,0.009,1
6210,0.92,0.95,0.88,0.82,0.02662,0.02662,0.146,1,0.92,0.95,0.88,0.82,0.0356,0.0356,0.155,1,0.92,0.95,0.88,0.82,0.02304,0.02304,0.01,1
6211,0.92,0.95,0.88,0.82,0,0,0.147,1,0.92,0.95,0.88,0.82,0,0,0.164,1,0.92,0.95,0.88,0.82,0,0,0.014,1
6212,0.92,0.95,0.88,0.82,0,0,0.128,1,0.92,0.95,0.88,0.82,0,0,0.156,1,0.92,0.95,0.88,0.82,0,0,0.023,1
6213,0.92,0.95,0.88,0.82,0,0,0.099,1,0.92,0.95,0.88,0.82,0,0,0.14,1,0.92,0.95,0.88,0.82,0,0,0.031,1
6214,0.92,0.95,0.88,0.82,0,0,0.083,1,0.92,0.95,0.88,0.82,0,0,0.13,1,0.92,0.95,0.88,0.82,0,0,0.037,1
6215,0.92,0.95,0.88,0.82,0,0,0.096,1,0.92,0.95,0.88,0.82,0,0,0.139,1,0.92,0.95,0.88,0.82,0,0,0.046,1
6216,0.92,0.95,0.88,0.82,0,0,0.105,1,0.92,0.95,0.88,0.82,0,0,0.142,1,0.92,0.95,0.88,0.82,0,0,0.049,1
6217,0.92,0.95,0.88,0.82,0,0,0.104,1,0.92,0.95,0.88,0.82,0,0,0.134,1,0.92,0.95,0.88,0.82,0,0,0.054,1
6218,0.92,0.95,0.88,0.82,0,0,0.086,1,0.92,0.95,0.88,0.82,0,0,0.134,1,0.92,0.95,0.88,0.82,0,0,0.089,1
6219,0.92,0.95,0.88,0.82,0,0,0.086,1,0.92,0.95,0.88,0.82,0,0,0.143,1,0.92,0.95,0.88,0.82,0,0,0.108,1
6220,0.92,0.95,0.88,0.82,0,0,0.09,1,0.92,0.95,0.88,0.82,0,0,0.162,1,0.92,0.95,0.88,0.82,0,0,0.129,1
6221,0.92,0.95,0.88,0.82,0,0,0.075,1,0.92,0.95,0.88,0.82,0,0,0.17,1,0.92,0.95,0.88,0.82,0,0,0.121,1
6222,0.92,0.95,0.88,0.82,0,0,0.056,1,0.92,0.95,0.88,0.82,0,0,0.164,1,0.92,0.95,0.88,0.82,0,0,0.114,1
6223,0.92,0.95,0.88,0.82,0.00993,0.00993,0.048,1,0.92,0.95,0.88,0.82,0.01601,0.01601,0.163,1,0.92,0.95,0.88,0.82,0.01076,0.01076,0.11,1
6224,0.92,0.95,0.88,0.82,0.12645,0.12645,0.041,1,0.92,0.95,0.88,0.82,0.11318,0.11318,0.156,1,0.92,0.95,0.88,0.82,0.12953,0.12953,0.091,1
6225,0.92,0.95,0.88,0.82,0.24552,0.24552,0.048,1,0.92,0.95,0.88,0.82,0.22528,0.22528,0.168,1,0.92,0.95,0.88,0.82,0.17769,0.17769,0.102,1
6226,0.92,0.95,0.88,0.82,0.29073,0.29073,0.046,1,0.92,0.95,0.88,0.82,0.4056,0.4056,0.172,1,0.92,0.95,0.88,0.82,0.17964,0.17964,0.16,1
6227,0.92,0.95,0.88,0.82,0.33649,0.33649,0.048,1,0.92,0.95,0.88,0.82,0.49902,0.49902,0.16,1,0.92,0.95,0.88,0.82,0.19738,0.19738,0.182,1
6228,0.92,0.95,0.88,0.82,0.36043,0.36043,0.046,1,0.92,0.95,0.88,0.82,0.41573,0.41573,0.131,1,0.92,0.95,0.88,0.82,0.30945,0.30945,0.165,1
6229,0.92,0.95,0.88,0.82,0.32979,0.32979,0.033,1,0.92,0.95,0.88,0.82,0.37353,0.37353,0.103,1,0.92,0.95,0.88,0.82,0.42797,0.42797,0.133,1
6230,0.92,0.95,0.88,0.82,0.36579,0.36579,0.021,1,0.92,0.95,0.88,0.82,0.50199,0.50199,0.092,1,0.92,0.95,0.88,0.82,0.37458,0.37458,0.114,1
6231,0.92,0.95,0.88,0.82,0.28561,0.28561,0.022,1,0.92,0.95,0.88,0.82,0.24938,0.24938,0.108,1,0.92,0.95,0.88,0.82,0.21611,0.21611,0.112,1
6232,0.92,0.95,0.88,0.82,0.13219,0.13219,0.047,1,0.92,0.95,0.88,0.82,0.20301,0.20301,0.145,1,0.92,0.95,0.88,0.82,0.13964,0.13964,0.113,1
6233,0.92,0.95,0.88,0.82,0.12871,0.12871,0.085,1,0.92,0.95,0.88,0.82,0.15041,0.15041,0.173,1,0.92,0.95,0.88,0.82,0.1641,0.1641,0.067,1
6234,0.92,0.95,0.88,0.82,0.02679,0.02679,0.11,1,0.92,0.95,0.88,0.82,0.02807,0.02807,0.204,1,0.92,0.95,0.88,0.82,0.02644,0.02644,0.075,1
6235,0.92,0.95,0.88,0.82,0,0,0.126,1,0.92,0.95,0.88,0.82,0,0,0.217,1,0.92,0.95,0.88,0.82,0,0,0.092,1
6236,0.92,0.95,0.88,0.82,0,0,0.108,1,0.92,0.95,0.88,0.82,0,0,0.201,1,0.92,0.95,0.88,0.82,0,0,0.086,1
6237,0.92,0.95,0.88,0.82,0,0,0.091,1,0.92,0.95,0.88,0.82,0,0,0.164,1,0.92,0.95,0.88,0.82,0,0,0.072,1
6238,0.92,0.95,0.88,0.82,0,0,0.059,1,0.92,0.95,0.88,0.82,0,0,0.115,1,0.92,0.95,0.88,0.82,0,0,0.045,1
6239,0.92,0.95,0.88,0.82,0,0,0.052,1,0.92,0.95,0.88,0.82,0,0,0.084,1,0.92,0.95,0.88,0.82,0,0,0.03,1
6240,0.92,0.95,0.88,0.82,0,0,0.088,1,0.92,0.95,0.88,0.82,0,0,0.101,1,0.92,0.95,0.88,0.82,0,0,0.027,1
6241,0.92,0.95,0.88,0.82,0,0,0.137,1,0.92,0.95,0.88,0.82,0,0,0.151,1,0.92,0.95,0.88,0.82,0,0,0.021,1
6242,0.92,0.95,0.88,0.82,0,0,0.219,1,0.92,0.95,0.88,0.82,0,0,0.221,1,0.92,0.95,0.88,0.82,0,0,0.021,1
6243,0.92,0.95,0.88,0.82,0,0,0.381,1,0.92,0.95,0.88,0.82,0,0,0.327,1,0.92,0.95,0.88,0.82,0,0,0.022,1
6244,0.92,0.95,0.88,0.82,0,0,0.494,1,0.92,0.95,0.88,0.82,0,0,0.42,1,0.92,0.95,0.88,0.82,0,0,0.023,1
6245,0.92,0.95,0.88,0.82,0,0,0.518,1,0.92,0.95,0.88,0.82,0,0,0.442,1,0.92,0.95,0.88,0.82,0,0,0.021,1
6246,0.92,0.95,0.88,0.82,0,0,0.49,1,0.92,0.95,0.88,0.82,0,0,0.428,1,0.92,0.95,0.88,0.82,0,0,0.021,1
6247,0.92,0.95,0.88,0.82,0.03292,0.03292,0.437,1,0.92,0.95,0.88,0.82,0.02274,0.02274,0.381,1,0.92,0.95,0.88,0.82,0.0296,0.0296,0.019,1
6248,0.92,0.95,0.88,0.82,0.19506,0.19506,0.34,1,0.92,0.95,0.88,0.82,0.18901,0.18901,0.308,1,0.92,0.95,0.88,0.82,0.20652,0.20652,0.018,1
6249,0.92,0.95,0.88,0.82,0.34875,0.34875,0.276,1,0.92,0.95,0.88,0.82,0.3832,0.3832,0.25,1,0.92,0.95,0.88,0.82,0.40895,0.40895,0.037,1
6250,0.92,0.95,0.88,0.82,0.39564,0.39564,0.284,1,0.92,0.95,0.88,0.82,0.50195,0.50195,0.233,1,0.92,0.95,0.88,0.82,0.5128,0.5128,0.046,1
6251,0.92,0.95,0.88,0.82,0.48455,0.48455,0.301,1,0.92,0.95,0.88,0.82,0.48066,0.48066,0.273,1,0.92,0.95,0.88,0.82,0.3806,0.3806,0.057,1
6252,0.92,0.95,0.88,0.82,0.31692,0.31692,0.339,1,0.92,0.95,0.88,0.82,0.45185,0.45185,0.313,1,0.92,0.95,0.88,0.82,0.27131,0.27131,0.068,1
6253,0.92,0.95,0.88,0.82,0.36138,0.36138,0.363,1,0.92,0.95,0.88,0.82,0.37947,0.37947,0.34,1,0.92,0.95,0.88,0.82,0.38266,0.38266,0.072,1
6254,0.92,0.95,0.88,0.82,0.53851,0.53851,0.399,1,0.92,0.95,0.88,0.82,0.60132,0.60132,0.378,1,0.92,0.95,0.88,0.82,0.38373,0.38373,0.087,1
6255,0.92,0.95,0.88,0.82,0.51468,0.51468,0.513,1,0.92,0.95,0.88,0.82,0.58901,0.58901,0.438,1,0.92,0.95,0.88,0.82,0.42574,0.42574,0.119,1
6256,0.92,0.95,0.88,0.82,0.33826,0.33826,0.568,1,0.92,0.95,0.88,0.82,0.40179,0.40179,0.493,1,0.92,0.95,0.88,0.82,0.39081,0.39081,0.148,1
6257,0.92,0.95,0.88,0.82,0.20392,0.20392,0.59,1,0.92,0.95,0.88,0.82,0.1959,0.1959,0.513,1,0.92,0.95,0.88,0.82,0.20027,0.20027,0.142,1
6258,0.92,0.95,0.88,0.82,0.02611,0.02611,0.609,1,0.92,0.95,0.88,0.82,0.03004,0.03004,0.505,1,0.92,0.95,0.88,0.82,0.02771,0.02771,0.125,1
6259,0.92,0.95,0.88,0.82,0,0,0.591,1,0.92,0.95,0.88,0.82,0,0,0.46,1,0.92,0.95,0.88,0.82,0,0,0.125,1
6260,0.92,0.95,0.88,0.82,0,0,0.51,1,0.92,0.95,0.88,0.82,0,0,0.377,1,0.92,0.95,0.88,0.82,0,0,0.091,1
6261,0.92,0.95,0.88,0.82,0,0,0.435,1,0.92,0.95,0.88,0.82,0,0,0.295,1,0.92,0.95,0.88,0.82,0,0,0.055,1
6262,0.92,0.95,0.88,0.82,0,0,0.365,1,0.92,0.95,0.88,0.82,0,0,0.236,1,0.92,0.95,0.88,0.82,0,0,0.04,1
6263,0.92,0.95,0.88,0.82,0,0,0.302,1,0.92,0.95,0.88,0.82,0,0,0.188,1,0.92,0.95,0.88,0.82,0,0,0.029,1
6264,0.92,0.95,0.88,0.82,0,0,0.197,1,0.92,0.95,0.88,0.82,0,0,0.132,1,0.92,0.95,0.88,0.82,0,0,0.018,1
6265,0.92,0.95,0.88,0.82,0,0,0.132,1,0.92,0.95,0.88,0.82,0,0,0.065,1,0.92,0.95,0.88,0.82,0,0,0.007,1
6266,0.92,0.95,0.88,0.82,0,0,0.083,1,0.92,0.95,0.88,0.82,0,0,0.029,1,0.92,0.95,0.88,0.82,0,0,0.004,1
6267,0.92,0.95,0.88,0.82,0,0,0.058,1,0.92,0.95,0.88,0.82,0,0,0.016,1,0.92,0.95,0.88,0.82,0,0,0.003,1
6268,0.92,0.95,0.88,0.82,0,0,0.037,1,0.92,0.95,0.88,0.82,0,0,0.01,1,0.92,0.95,0.88,0.82,0,0,0.002,1
6269,0.92,0.95,0.88,0.82,0,0,0.019,1,0.92,0.95,0.88,0.82,0,0,0.003,1,0.92,0.95,0.88,0.82,0,0,0,1
6270,0.92,0.95,0.88,0.82,0,0,0.009,1,0.92,0.95,0.88,0.82,0,0,0.002,1,0.92,0.95,0.88,0.82,0,0,0,1
6271,0.92,0.95,0.88,0.82,0.02447,0.02447,0.006,1,0.92,0.95,0.88,0.82,0.02166,0.02166,0.001,1,0.92,0.95,0.88,0.82,0.03469,0.03469,0,1
6272,0.92,0.95,0.88,0.82,0.15492,0.15492,0.005,1,0.92,0.95,0.88,0.82,0.16638,0.16638,0.001,1,0.92,0.95,0.88,0.82,0.20742,0.20742,0,1
6273,0.92,0.95,0.88,0.82,0.22819,0.22819,0.002,1,0.92,0.95,0.88,0.82,0.24734,0.24734,0,1,0.92,0.95,0.88,0.82,0.37329,0.37329,0,1
6274,0.92,0.95,0.88,0.82,0.33718,0.33718,0.001,1,0.92,0.95,0.88,0.82,0.37392,0.37392,0,1,0.92,0.95,0.88,0.82,0.46913,0.46913,0,1
6275,0.92,0.95,0.88,0.82,0.2432,0.2432,0.001,1,0.92,0.95,0.88,0.82,0.28198,0.28198,0,1,0.92,0.95,0.88,0.82,0.3031,0.3031,0,1
6276,0.92,0.95,0.88,0.82,0.24292,0.24292,0.002,1,0.92,0.95,0.88,0.82,0.28965,0.28965,0,1,0.92,0.95,0.88,0.82,0.36148,0.36148,0,1
6277,0.92,0.95,0.88,0.82,0.27337,0.27337,0.005,1,0.92,0.95,0.88,0.82,0.29164,0.29164,0.002,1,0.92,0.95,0.88,0.82,0.46375,0.46375,0,1
6278,0.92,0.95,0.88,0.82,0.5084,0.5084,0.01,1,0.92,0.95,0.88,0.82,0.45726,0.45726,0.004,1,0.92,0.95,0.88,0.82,0.55912,0.55912,0,1
6279,0.92,0.95,0.88,0.82,0.59796,0.59796,0.018,1,0.92,0.95,0.88,0.82,0.55913,0.55913,0.006,1,0.92,0.95,0.88,0.82,0.59976,0.59976,0,1
6280,0.92,0.95,0.88,0.82,0.423,0.423,0.028,1,0.92,0.95,0.88,0.82,0.43919,0.43919,0.008,1,0.92,0.95,0.88,0.82,0.44605,0.44605,0,1
6281,0.92,0.95,0.88,0.82,0.23221,0.23221,0.042,1,0.92,0.95,0.88,0.82,0.24925,0.24925,0.011,1,0.92,0.95,0.88,0.82,0.23008,0.23008,0,1
6282,0.92,0.95,0.88,0.82,0.0263,0.0263,0.064,1,0.92,0.95,0.88,0.82,0.03205,0.03205,0.016,1,0.92,0.95,0.88,0.82,0.02751,0.02751,0.001,1
6283,0.92,0.95,0.88,0.82,0,0,0.084,1,0.92,0.95,0.88,0.82,0,0,0.021,1,0.92,0.95,0.88,0.82,0,0,0.002,1
6284,0.92,0.95,0.88,0.82,0,0,0.103,1,0.92,0.95,0.88,0.82,0,0,0.024,1,0.92,0.95,0.88,0.82,0,0,0.002,1
6285,0.92,0.95,0.88,0.82,0,0,0.132,1,0.92,0.95,0.88,0.82,0,0,0.03,1,0.92,0.95,0.88,0.82,0,0,0.002,1
6286,0.92,0.95,0.88,0.82,0,0,0.157,1,0.92,0.95,0.88,0.82,0,0,0.037,1,0.92,0.95,0.88,0.82,0,0,0.002,1
6287,0.92,0.95,0.88,0.82,0,0,0.177,1,0.92,0.95,0.88,0.82,0,0,0.049,1,0.92,0.95,0.88,0.82,0,0,0.003,1
6288,0.92,0.95,0.88,0.82,0,0,0.195,1,0.92,0.95,0.88,0.82,0,0,0.069,1,0.92,0.95,0.88,0.82,0,0,0.004,1
6289,0.92,0.95,0.88,0.82,0,0,0.224,1,0.92,0.95,0.88,0.82,0,0,0.098,1,0.92,0.95,0.88,0.82,0,0,0.005,1
6290,0.92,0.95,0.88,0.82,0,0,0.272,1,0.92,0.95,0.88,0.82,0,0,0.148,1,0.92,0.95,0.88,0.82,0,0,0.009,1
6291,0.92,0.95,0.88,0.82,0,0,0.299,1,0.92,0.95,0.88,0.82,0,0,0.203,1,0.92,0.95,0.88,0.82,0,0,0.013,1
6292,0.92,0.95,0.88,0.82,0,0,0.379,1,0.92,0.95,0.88,0.82,0,0,0.246,1,0.92,0.95,0.88,0.82,0,0,0.016,1
6293,0.92,0.95,0.88,0.82,0,0,0.412,1,0.92,0.95,0.88,0.82,0,0,0.276,1,0.92,0.95,0.88,0.82,0,0,0.015,1
6294,0.92,0.95,0.88,0.82,0,0,0.427,1,0.92,0.95,0.88,0.82,0,0,0.297,1,0.92,0.95,0.88,0.82,0,0,0.018,1
6295,0.92,0.95,0.88,0.82,0.0329,0.0329,0.423,1,0.92,0.95,0.88,0.82,0.02418,0.02418,0.306,1,0.92,0.95,0.88,0.82,0.03265,0.03265,0.027,1
6296,0.92,0.95,0.88,0.82,0.19915,0.19915,0.388,1,0.92,0.95,0.88,0.82,0.17062,0.17062,0.289,1,0.92,0.95,0.88,0.82,0.20838,0.20838,0.016,1
6297,0.92,0.95,0.88,0.82,0.4171,0.4171,0.381,1,0.92,0.95,0.88,0.82,0.39361,0.39361,0.267,1,0.92,0.95,0.88,0.82,0.40787,0.40787,0.022,1
6298,0.92,0.95,0.88,0.82,0.60028,0.60028,0.386,1,0.92,0.95,0.88,0.82,0.59463,0.59463,0.267,1,0.92,0.95,0.88,0.82,0.58823,0.58823,0.04,1
6299,0.92,0.95,0.88,0.82,0.72449,0.72449,0.397,1,0.92,0.95,0.88,0.82,0.72585,0.72585,0.286,1,0.92,0.95,0.88,0.82,0.71607,0.71607,0.051,1
6300,0.92,0.95,0.88,0.82,0.79015,0.79015,0.413,1,0.92,0.95,0.88,0.82,0.7936,0.7936,0.308,1,0.92,0.95,0.88,0.82,0.79282,0.79282,0.067,1
6301,0.92,0.95,0.88,0.82,0.79379,0.79379,0.423,1,0.92,0.95,0.88,0.82,0.79993,0.79993,0.323,1,0.92,0.95,0.88,0.82,0.80516,0.80516,0.079,1
6302,0.92,0.95,0.88,0.82,0.73009,0.73009,0.439,1,0.92,0.95,0.88,0.82,0.7229,0.7229,0.337,1,0.92,0.95,0.88,0.82,0.74464,0.74464,0.089,1
6303,0.92,0.95,0.88,0.82,0.47993,0.47993,0.439,1,0.92,0.95,0.88,0.82,0.5467,0.5467,0.338,1,0.92,0.95,0.88,0.82,0.55688,0.55688,0.094,1
6304,0.92,0.95,0.88,0.82,0.19919,0.19919,0.409,1,0.92,0.95,0.88,0.82,0.26171,0.26171,0.305,1,0.92,0.95,0.88,0.82,0.3113,0.3113,0.081,1
6305,0.92,0.95,0.88,0.82,0.07866,0.07866,0.366,1,0.92,0.95,0.88,0.82,0.14004,0.14004,0.257,1,0.92,0.95,0.88,0.82,0.09601,0.09601,0.059,1
6306,0.92,0.95,0.88,0.82,0.01858,0.01858,0.329,1,0.92,0.95,0.88,0.82,0.01929,0.01929,0.218,1,0.92,0.95,0.88,0.82,0.01801,0.01801,0.057,1
6307,0.92,0.95,0.88,0.82,0,0,0.296,1,0.92,0.95,0.88,0.82,0,0,0.202,1,0.92,0.95,0.88,0.82,0,0,0.063,1
6308,0.92,0.95,0.88,0.82,0,0,0.271,1,0.92,0.95,0.88,0.82,0,0,0.191,1,0.92,0.95,0.88,0.82,0,0,0.057,1
6309,0.92,0.95,0.88,0.82,0,0,0.246,1,0.92,0.95,0.88,0.82,0,0,0.175,1,0.92,0.95,0.88,0.82,0,0,0.047,1
6310,0.92,0.95,0.88,0.82,0,0,0.231,1,0.92,0.95,0.88,0.82,0,0,0.168,1,0.92,0.95,0.88,0.82,0,0,0.046,1
6311,0.92,0.95,0.88,0.82,0,0,0.233,1,0.92,0.95,0.88,0.82,0,0,0.178,1,0.92,0.95,0.88,0.82,0,0,0.057,1
6312,0.92,0.95,0.88,0.82,0,0,0.246,1,0.92,0.95,0.88,0.82,0,0,0.209,1,0.92,0.95,0.88,0.82,0,0,0.075,1
6313,0.92,0.95,0.88,0.82,0,0,0.275,1,0.92,0.95,0.88,0.82,0,0,0.278,1,0.92,0.95,0.88,0.82,0,0,0.115,1
6314,0.92,0.95,0.88,0.82,0,0,0.318,1,0.92,0.95,0.88,0.82,0,0,0.375,1,0.92,0.95,0.88,0.82,0,0,0.116,1
6315,0.92,0.95,0.88,0.82,0,0,0.42,1,0.92,0.95,0.88,0.82,0,0,0.487,1,0.92,0.95,0.88,0.82,0,0,0.143,1
6316,0.92,0.95,0.88,0.82,0,0,0.502,1,0.92,0.95,0.88,0.82,0,0,0.571,1,0.92,0.95,0.88,0.82,0,0,0.166,1
6317,0.92,0.95,0.88,0.82,0,0,0.563,1,0.92,0.95,0.88,0.82,0,0,0.618,1,0.92,0.95,0.88,0.82,0,0,0.178,1
6318,0.92,0.95,0.88,0.82,0,0,0.618,1,0.92,0.95,0.88,0.82,0,0,0.642,1,0.92,0.95,0.88,0.82,0,0,0.194,1
6319,0.92,0.95,0.88,0.82,0.0113,0.0113,0.648,1,0.92,0.95,0.88,0.82,0.01954,0.01954,0.642,1,0.92,0.95,0.88,0.82,0.02197,0.02197,0.205,1
6320,0.92,0.95,0.88,0.82,0.05056,0.05056,0.724,1,0.92,0.95,0.88,0.82,0.11519,0.11519,0.631,1,0.92,0.95,0.88,0.82,0.14667,0.14667,0.203,1
6321,0.92,0.95,0.88,0.82,0.20981,0.20981,0.759,1,0.92,0.95,0.88,0.82,0.28269,0.28269,0.668,1,0.92,0.95,0.88,0.82,0.23702,0.23702,0.22,1
6322,0.92,0.95,0.88,0.82,0.52348,0.52348,0.817,1,0.92,0.95,0.88,0.82,0.42975,0.42975,0.735,1,0.92,0.95,0.88,0.82,0.54037,0.54037,0.289,1
6323,0.92,0.95,0.88,0.82,0.51576,0.51576,0.812,1,0.92,0.95,0.88,0.82,0.29242,0.29242,0.744,1,0.92,0.95,0.88,0.82,0.50398,0.50398,0.357,1
6324,0.92,0.95,0.88,0.82,0.54877,0.54877,0.804,1,0.92,0.95,0.88,0.82,0.47906,0.47906,0.748,1,0.92,0.95,0.88,0.82,0.36455,0.36455,0.405,1
6325,0.92,0.95,0.88,0.82,0.5261,0.5261,0.808,1,0.92,0.95,0.88,0.82,0.57361,0.57361,0.759,1,0.92,0.95,0.88,0.82,0.59472,0.59472,0.435,1
6326,0.92,0.95,0.88,0.82,0.5554,0.5554,0.807,1,0.92,0.95,0.88,0.82,0.64599,0.64599,0.766,1,0.92,0.95,0.88,0.82,0.69138,0.69138,0.456,1
6327,0.92,0.95,0.88,0.82,0.37863,0.37863,0.803,1,0.92,0.95,0.88,0.82,0.43022,0.43022,0.768,1,0.92,0.95,0.88,0.82,0.56597,0.56597,0.457,1
6328,0.92,0.95,0.88,0.82,0.17723,0.17723,0.77,1,0.92,0.95,0.88,0.82,0.22596,0.22596,0.73,1,0.92,0.95,0.88,0.82,0.38943,0.38943,0.414,1
6329,0.92,0.95,0.88,0.82,0.09259,0.09259,0.719,1,0.92,0.95,0.88,0.82,0.07366,0.07366,0.659,1,0.92,0.95,0.88,0.82,0.17806,0.17806,0.337,1
6330,0.92,0.95,0.88,0.82,0.01261,0.01261,0.654,1,0.92,0.95,0.88,0.82,0.02597,0.02597,0.566,1,0.92,0.95,0.88,0.82,0.01327,0.01327,0.269,1
6331,0.92,0.95,0.88,0.82,0,0,0.592,1,0.92,0.95,0.88,0.82,0,0,0.491,1,0.92,0.95,0.88,0.82,0,0,0.238,1
6332,0.92,0.95,0.88,0.82,0,0,0.554,1,0.92,0.95,0.88,0.82,0,0,0.435,1,0.92,0.95,0.88,0.82,0,0,0.211,1
6333,0.92,0.95,0.88,0.82,0,0,0.483,1,0.92,0.95,0.88,0.82,0,0,0.353,1,0.92,0.95,0.88,0.82,0,0,0.185,1
6334,0.92,0.95,0.88,0.82,0,0,0.429,1,0.92,0.95,0.88,0.82,0,0,0.271,1,0.92,0.95,0.88,0.82,0,0,0.157,1
6335,0.92,0.95,0.88,0.82,0,0,0.393,1,0.92,0.95,0.88,0.82,0,0,0.238,1,0.92,0.95,0.88,0.82,0,0,0.129,1
6336,0.92,0.95,0.88,0.82,0,0,0.382,1,0.92,0.95,0.88,0.82,0,0,0.259,1,0.92,0.95,0.88,0.82,0,0,0.116,1
6337,0.92,0.95,0.88,0.82,0,0,0.411,1,0.92,0.95,0.88,0.82,0,0,0.311,1,0.92,0.95,0.88,0.82,0,0,0.115,1
6338,0.92,0.95,0.88,0.82,0,0,0.456,1,0.92,0.95,0.88,0.82,0,0,0.364,1,0.92,0.95,0.88,0.82,0,0,0.109,1
6339,0.92,0.95,0.88,0.82,0,0,0.506,1,0.92,0.95,0.88,0.82,0,0,0.402,1,0.92,0.95,0.88,0.82,0,0,0.121,1
6340,0.92,0.95,0.88,0.82,0,0,0.51,1,0.92,0.95,0.88,0.82,0,0,0.426,1,0.92,0.95,0.88,0.82,0,0,0.121,1
6341,0.92,0.95,0.88,0.82,0,0,0.501,1,0.92,0.95,0.88,0.82,0,0,0.439,1,0.92,0.95,0.88,0.82,0,0,0.119,1
6342,0.92,0.95,0.88,0.82,0,0,0.464,1,0.92,0.95,0.88,0.82,0,0,0.439,1,0.92,0.95,0.88,0.82,0,0,0.103,1
6343,0.92,0.95,0.88,0.82,0.01219,0.01219,0.42,1,0.92,0.95,0.88,0.82,0.00626,0.00626,0.375,1,0.92,0.95,0.88,0.82,0.00679,0.00679,0.087,1
6344,0.92,0.95,0.88,0.82,0.01949,0.01949,0.353,1,0.92,0.95,0.88,0.82,0.04505,0.04505,0.327,1,0.92,0.95,0.88,0.82,0.03575,0.03575,0.069,1
6345,0.92,0.95,0.88,0.82,0.0932,0.0932,0.336,1,0.92,0.95,0.88,0.82,0.15827,0.15827,0.311,1,0.92,0.95,0.88,0.82,0.07918,0.07918,0.138,1
6346,0.92,0.95,0.88,0.82,0.34653,0.34653,0.383,1,0.92,0.95,0.88,0.82,0.33509,0.33509,0.354,1,0.92,0.95,0.88,0.82,0.35249,0.35249,0.185,1
6347,0.92,0.95,0.88,0.82,0.08502,0.08502,0.462,1,0.92,0.95,0.88,0.82,0.10437,0.10437,0.428,1,0.92,0.95,0.88,0.82,0.0744,0.0744,0.222,1
6348,0.92,0.95,0.88,0.82,0.08668,0.08668,0.53,1,0.92,0.95,0.88,0.82,0.10264,0.10264,0.485,1,0.92,0.95,0.88,0.82,0.0829,0.0829,0.251,1
6349,0.92,0.95,0.88,0.82,0.11568,0.11568,0.588,1,0.92,0.95,0.88,0.82,0.09196,0.09196,0.542,1,0.92,0.95,0.88,0.82,0.15184,0.15184,0.269,1
6350,0.92,0.95,0.88,0.82,0.05997,0.05997,0.661,1,0.92,0.95,0.88,0.82,0.07423,0.07423,0.618,1,0.92,0.95,0.88,0.82,0.06164,0.06164,0.304,1
6351,0.92,0.95,0.88,0.82,0.09026,0.09026,0.686,1,0.92,0.95,0.88,0.82,0.11645,0.11645,0.654,1,0.92,0.95,0.88,0.82,0.0706,0.0706,0.349,1
6352,0.92,0.95,0.88,0.82,0.08706,0.08706,0.609,1,0.92,0.95,0.88,0.82,0.08034,0.08034,0.592,1,0.92,0.95,0.88,0.82,0.06817,0.06817,0.319,1
6353,0.92,0.95,0.88,0.82,0.02867,0.02867,0.493,1,0.92,0.95,0.88,0.82,0.03366,0.03366,0.479,1,0.92,0.95,0.88,0.82,0.02403,0.02403,0.228,1
6354,0.92,0.95,0.88,0.82,0.00852,0.00852,0.42,1,0.92,0.95,0.88,0.82,0.01014,0.01014,0.402,1,0.92,0.95,0.88,0.82,0.00873,0.00873,0.172,1
6355,0.92,0.95,0.88,0.82,0,0,0.375,1,0.92,0.95,0.88,0.82,0,0,0.343,1,0.92,0.95,0.88,0.82,0,0,0.155,1
6356,0.92,0.95,0.88,0.82,0,0,0.334,1,0.92,0.95,0.88,0.82,0,0,0.296,1,0.92,0.95,0.88,0.82,0,0,0.137,1
6357,0.92,0.95,0.88,0.82,0,0,0.307,1,0.92,0.95,0.88,0.82,0,0,0.245,1,0.92,0.95,0.88,0.82,0,0,0.112,1
6358,0.92,0.95,0.88,0.82,0,0,0.311,1,0.92,0.95,0.88,0.82,0,0,0.223,1,0.92,0.95,0.88,0.82,0,0,0.095,1
6359,0.92,0.95,0.88,0.82,0,0,0.337,1,0.92,0.95,0.88,0.82,0,0,0.223,1,0.92,0.95,0.88,0.82,0,0,0.087,1
6360,0.92,0.95,0.88,0.82,0,0,0.341,1,0.92,0.95,0.88,0.82,0,0,0.226,1,0.92,0.95,0.88,0.82,0,0,0.081,1
6361,0.92,0.95,0.88,0.82,0,0,0.326,1,0.92,0.95,0.88,0.82,0,0,0.233,1,0.92,0.95,0.88,0.82,0,0,0.077,1
